stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
660,,"CHAHURY",,49.117684,6.084856,,https://services.lemet.fr/fr/biv/arret/6995,0,,2
313,,"CHAHURY",,49.118360,6.084331,,https://services.lemet.fr/fr/biv/arret/6995,0,,2
209,,"CHAMBIERE",,49.128012,6.185589,,https://services.lemet.fr/fr/biv/arret/7302,0,,2
208,,"CHAMBIERE",,49.127445,6.184454,,https://services.lemet.fr/fr/biv/arret/7302,0,,2
5071,,"CHAMPAGNE",,49.041489,6.160633,,https://services.lemet.fr/fr/biv/arret/7009,0,,2
5073,,"CHAMPAGNE",,49.041291,6.160845,,https://services.lemet.fr/fr/biv/arret/7009,0,,2
809,,"CHAMP BANAL",,49.172679,6.045553,,https://services.lemet.fr/fr/biv/arret/6934,0,,1
791,,"CHANTRENNE",,49.144089,6.010451,,https://services.lemet.fr/fr/biv/arret/7769,0,,1
723,,"CHAPELLE",,49.141719,6.115710,,https://services.lemet.fr/fr/biv/arret/1459,0,,2
732,,"CHAPELLE",,49.141710,6.115170,,https://services.lemet.fr/fr/biv/arret/1459,0,,2
855,,"CHAPITRE",,49.152114,6.161439,,https://services.lemet.fr/fr/biv/arret/1544,0,,2
741,,"CHAPITRE",,49.152099,6.161795,,https://services.lemet.fr/fr/biv/arret/1544,0,,2
529,,"CHAPPE",,49.107270,6.220800,,https://services.lemet.fr/fr/biv/arret/28068,0,,2
567,,"CHAPPE",,49.107078,6.222231,,https://services.lemet.fr/fr/biv/arret/28068,0,,1
573,,"CHAPPE",,49.106646,6.221859,,https://services.lemet.fr/fr/biv/arret/28068,0,,1
452,,"DE CHARDIN",,49.144521,6.171863,,https://services.lemet.fr/fr/biv/arret/7311,0,,1
449,,"DE CHARDIN",,49.144072,6.172134,,https://services.lemet.fr/fr/biv/arret/7311,0,,1
318,,"CHATEL-ST-GERMAIN",,49.124869,6.078875,,https://services.lemet.fr/fr/biv/arret/6996,0,,1
316,,"CHATEL-ST-GERMAIN",,49.124708,6.079168,,https://services.lemet.fr/fr/biv/arret/6996,0,,1
3003,,"CHATRIAN",,49.103365,6.148971,,https://services.lemet.fr/fr/biv/arret/1534,0,,1
3014,,"CHATRIAN",,49.103241,6.148767,,https://services.lemet.fr/fr/biv/arret/1534,0,,1
749,,"LES CHAULMES",,49.133547,6.276049,,https://services.lemet.fr/fr/biv/arret/7494,0,,2
756,,"LES CHAULMES",,49.133763,6.275898,,https://services.lemet.fr/fr/biv/arret/7494,0,,2
5068,,"LE CHAVEAU",,49.032045,6.150858,,https://services.lemet.fr/fr/biv/arret/1420,0,,2
5076,,"LE CHAVEAU",,49.032098,6.150974,,https://services.lemet.fr/fr/biv/arret/1420,0,,2
657,,"CHEMIN DES DAMES",,49.117186,6.087779,,https://services.lemet.fr/fr/biv/arret/6997,0,,2
661,,"CHEMIN DES DAMES",,49.116909,6.088335,,https://services.lemet.fr/fr/biv/arret/6997,0,,2
813,,"CHENEAU",,49.108874,6.120753,,https://services.lemet.fr/fr/biv/arret/1602,0,,2
812,,"CHENEAU",,49.108911,6.120849,,https://services.lemet.fr/fr/biv/arret/1602,0,,2
624,,"CHENEVIERES",,49.165758,6.189607,,https://services.lemet.fr/fr/biv/arret/1503,0,,2
620,,"CHENEVIERES",,49.165848,6.189651,,https://services.lemet.fr/fr/biv/arret/1503,0,,2
849,,"CHEMIN NOIR",,49.114183,6.097958,,https://services.lemet.fr/fr/biv/arret/1600,0,,2
848,,"CHEMIN NOIR",,49.114174,6.098110,,https://services.lemet.fr/fr/biv/arret/1600,0,,2
985,,"CHESNY",,49.053926,6.241586,,https://services.lemet.fr/fr/biv/arret/105997,0,,1
991,,"CHESNY MAIRIE",,49.054562,6.242312,,https://services.lemet.fr/fr/biv/arret/7001,0,,1
975,,"CHESNY",,49.054246,6.241639,,https://services.lemet.fr/fr/biv/arret/105997,0,,1
776,,"CHEVRE HAIE",,49.054793,6.187605,,https://services.lemet.fr/fr/biv/arret/28061,0,,1
777,,"CHEVRE HAIE",,49.054793,6.187367,,https://services.lemet.fr/fr/biv/arret/28061,0,,1
962,,"CHEVROTTES",,49.092723,6.274342,,https://services.lemet.fr/fr/biv/arret/1508,0,,1
961,,"CHEVROTTES",,49.092687,6.274646,,https://services.lemet.fr/fr/biv/arret/1508,0,,1
747,,"CHIEULLES",,49.159388,6.228902,,https://services.lemet.fr/fr/biv/arret/1470,0,,2
746,,"CHIEULLES",,49.159482,6.228822,,https://services.lemet.fr/fr/biv/arret/1470,0,,2
124,,"LES CHILOUX",,49.148670,6.142922,,https://services.lemet.fr/fr/biv/arret/70128,0,,1
125,,"LES CHILOUX",,49.148845,6.143083,,https://services.lemet.fr/fr/biv/arret/70128,0,,1
649,,"CHATEL MAIRIE",,49.122211,6.081531,,https://services.lemet.fr/fr/biv/arret/69989,0,,2
110,,"CHARLES PETRE",,49.105162,6.166510,,https://services.lemet.fr/fr/biv/arret/1428,0,,2
93,,"CHARLES PETRE",,49.105362,6.166723,,https://services.lemet.fr/fr/biv/arret/1428,0,,2
6190,,"CIMETIERE DE L'EST",,49.109880,6.203370,,https://services.lemet.fr/fr/biv/arret/26285,0,,1
6195,,"CIMETIERE DE L'EST",,49.109380,6.204139,,https://services.lemet.fr/fr/biv/arret/26285,0,,1
5048,,"CIMETIERE",,49.137145,6.205757,,https://services.lemet.fr/fr/biv/arret/1473,0,,1
5038,,"CIMETIERE",,49.137238,6.205973,,https://services.lemet.fr/fr/biv/arret/1473,0,,1
79,,"CITE SNCF",,49.090910,6.129128,,https://services.lemet.fr/fr/biv/arret/7455,0,,1
73,,"CITE SNCF",,49.090555,6.127341,,https://services.lemet.fr/fr/biv/arret/7455,0,,1
186,,"CLAUDEL",,49.101696,6.199568,,https://services.lemet.fr/fr/biv/arret/7306,0,,1
189,,"CLAUDEL",,49.101675,6.198796,,https://services.lemet.fr/fr/biv/arret/7306,0,,1
827,,"CLEMENCEAU",,49.080950,6.084650,,https://services.lemet.fr/fr/biv/arret/6945,0,,1
821,,"CLEMENCEAU",,49.080190,6.083839,,https://services.lemet.fr/fr/biv/arret/6945,0,,1
1021,,"RUE DES CLERCS",,49.117634,6.174177,,https://services.lemet.fr/fr/biv/arret/28071,0,,2
314,,"CLERY",,49.122054,6.080144,,https://services.lemet.fr/fr/biv/arret/6998,0,,2
659,,"CLERY",,49.121180,6.080617,,https://services.lemet.fr/fr/biv/arret/6998,0,,2
405,,"CLETTE",,49.133306,6.133817,,https://services.lemet.fr/fr/biv/arret/1581,0,,2
404,,"CLETTE",,49.133149,6.133578,,https://services.lemet.fr/fr/biv/arret/1581,0,,2
932,,"CLEMENT ADER",,49.089306,6.149641,,https://services.lemet.fr/fr/biv/arret/26314,0,,2
925,,"CLEMENT ADER",,49.089360,6.149513,,https://services.lemet.fr/fr/biv/arret/26314,0,,2
6240,,"CLOUTIERS",,49.114068,6.230111,,https://services.lemet.fr/fr/biv/arret/1636,0,,1
6245,,"CLOUTIERS",,49.114069,6.230111,,https://services.lemet.fr/fr/biv/arret/1636,0,,1
552,,"CLOUTIERS",,49.114657,6.228721,,https://services.lemet.fr/fr/biv/arret/1636,0,,1
549,,"CLOUTIERS",,49.114841,6.229425,,https://services.lemet.fr/fr/biv/arret/1636,0,,1
1022,,"COETLOSQUET",,49.114505,6.176820,,https://services.lemet.fr/fr/biv/arret/29331,0,,2
1023,,"COETLOSQUET",,49.114410,6.176863,,https://services.lemet.fr/fr/biv/arret/29331,0,,2
5069,,"COIN-LES-CUVRY",,49.033599,6.155319,,https://services.lemet.fr/fr/biv/arret/1421,0,,2
5075,,"COIN-LES-CUVRY",,49.033533,6.155111,,https://services.lemet.fr/fr/biv/arret/1421,0,,2
5067,,"COIN-SUR-SEILLE",,49.009062,6.159809,,https://services.lemet.fr/fr/biv/arret/7005,0,,1
6250,,"COLOMBEY",,49.110852,6.230559,,https://services.lemet.fr/fr/biv/arret/1637,0,,1
6255,,"COLOMBEY",,49.110852,6.230559,,https://services.lemet.fr/fr/biv/arret/1637,0,,1
413,,"COLIBRI",,49.130282,6.158433,,https://services.lemet.fr/fr/biv/arret/7307,0,,1
396,,"COLIBRI",,49.130103,6.158698,,https://services.lemet.fr/fr/biv/arret/7307,0,,2
553,,"COLLEGE JEAN BAUCHEZ",,49.124066,6.152114,,https://services.lemet.fr/fr/biv/arret/69988,0,,2
347,,"COLLIGNON",,49.104216,6.187226,,https://services.lemet.fr/fr/biv/arret/7308,0,,2
337,,"COLLIGNON",,49.104450,6.187221,,https://services.lemet.fr/fr/biv/arret/7308,0,,2
781,,"COLOMBIER",,49.048271,6.185544,,https://services.lemet.fr/fr/biv/arret/7517,0,,2
103,,"COLSON",,49.090403,6.166435,,https://services.lemet.fr/fr/biv/arret/7426,0,,1
100,,"COLSON",,49.089855,6.166131,,https://services.lemet.fr/fr/biv/arret/7426,0,,1
129,,"CONSERVATOIRE",,49.120684,6.181183,,https://services.lemet.fr/fr/biv/arret/105999,0,,1
87,,"CONSTANTINE",,49.092004,6.125538,,https://services.lemet.fr/fr/biv/arret/7456,0,,1
83,,"CONSTANTINE",,49.092329,6.125090,,https://services.lemet.fr/fr/biv/arret/7456,0,,1
964,,"CORBON",,49.067530,6.256580,,https://services.lemet.fr/fr/biv/arret/7202,0,,2
906,,"CORBON",,49.067522,6.256128,,https://services.lemet.fr/fr/biv/arret/7202,0,,1
492,,"CORCHADE",,49.123104,6.215393,,https://services.lemet.fr/fr/biv/arret/1489,0,,2
483,,"CORCHADE",,49.123113,6.215394,,https://services.lemet.fr/fr/biv/arret/1489,0,,2
5035,,"COSTES ET BELLONTE",,49.083529,6.148852,,https://services.lemet.fr/fr/biv/arret/7270,0,,1
5001,,"COSTES ET BELLONTE",,49.084244,6.149394,,https://services.lemet.fr/fr/biv/arret/7270,0,,1
688,,"COTEAUX",,49.154783,6.148493,,https://services.lemet.fr/fr/biv/arret/26333,0,,1
687,,"COTEAUX",,49.154923,6.148907,,https://services.lemet.fr/fr/biv/arret/26333,0,,1
8323,,"COTEAUX DE LA SEILLE",,49.097925,6.189406,,https://services.lemet.fr/fr/biv/arret/60127,0,,2
8324,,"COTEAUX DE LA SEILLE",,49.097811,6.189652,,https://services.lemet.fr/fr/biv/arret/60127,0,,2
691,,"COUBERTIN",,49.091847,6.144800,,https://services.lemet.fr/fr/biv/arret/7427,0,,1
506,,"COUBERTIN",,49.092130,6.144821,,https://services.lemet.fr/fr/biv/arret/7427,0,,1
159,,"COUPILLON",,49.141383,6.148190,,https://services.lemet.fr/fr/biv/arret/1573,0,,2
630,,"COUPILLON",,49.141640,6.148119,,https://services.lemet.fr/fr/biv/arret/1573,0,,2
20,,"COUR D'OR",,49.121007,6.177989,,https://services.lemet.fr/fr/biv/arret/106000,0,,1
3004,,"COUVENTS",,49.103300,6.153439,,https://services.lemet.fr/fr/biv/arret/17421,0,,1
3013,,"COUVENTS",,49.103599,6.152313,,https://services.lemet.fr/fr/biv/arret/17421,0,,1
831,,"CRIMEE",,49.114362,6.112973,,https://services.lemet.fr/fr/biv/arret/7626,0,,2
830,,"CRIMEE",,49.113563,6.113576,,https://services.lemet.fr/fr/biv/arret/7626,0,,2
326,,"CROIX D'OREE",,49.132311,6.125594,,https://services.lemet.fr/fr/biv/arret/7510,0,,2
829,,"CROISEMENT RD6",,49.093033,6.094850,,https://services.lemet.fr/fr/biv/arret/7766,0,,2
819,,"CROISEMENT RD6",,49.093843,6.095458,,https://services.lemet.fr/fr/biv/arret/7766,0,,2
6270,,"CITE U",,49.120318,6.159563,,https://services.lemet.fr/fr/biv/arret/7305,0,,1
6275,,"CITE U",,49.119988,6.159676,,https://services.lemet.fr/fr/biv/arret/7305,0,,1
315,,"CUGNOT",,49.085499,6.163466,,https://services.lemet.fr/fr/biv/arret/7428,0,,1
570,,"CUVION",,49.092441,6.242709,,https://services.lemet.fr/fr/biv/arret/1511,0,,1
569,,"CUVION",,49.092437,6.242739,,https://services.lemet.fr/fr/biv/arret/1511,0,,1
5000,,"CUVRY",,49.042924,6.158807,,https://services.lemet.fr/fr/biv/arret/1422,0,,2
5072,,"CUVRY",,49.042924,6.158807,,https://services.lemet.fr/fr/biv/arret/1422,0,,2
891,,"D953",,49.162702,6.160188,,https://services.lemet.fr/fr/biv/arret/1500,0,,2
894,,"D953",,49.162763,6.160208,,https://services.lemet.fr/fr/biv/arret/1500,0,,2
162,,"DAGA",,49.136627,6.155927,,https://services.lemet.fr/fr/biv/arret/1571,0,,2
156,,"DAGA",,49.136455,6.155988,,https://services.lemet.fr/fr/biv/arret/1571,0,,2
559,,"DALES",,49.132861,6.165016,,https://services.lemet.fr/fr/biv/arret/7310,0,,1
997,,"DALES",,49.133230,6.164190,,https://services.lemet.fr/fr/biv/arret/7310,0,,1
259,,"DEMBOUR",,49.106263,6.179429,,https://services.lemet.fr/fr/biv/arret/70857,0,,1
232,,"DEMBOUR",,49.106523,6.179279,,https://services.lemet.fr/fr/biv/arret/70857,0,,1
180,,"DEVILLY",,49.105037,6.194409,,https://services.lemet.fr/fr/biv/arret/7313,0,,2
546,,"DOLICHE",,49.094073,6.245623,,https://services.lemet.fr/fr/biv/arret/7314,0,,1
146,,"DOLICHE",,49.094632,6.245910,,https://services.lemet.fr/fr/biv/arret/7314,0,,1
810,,"DOUANIERS",,49.170071,6.047941,,https://services.lemet.fr/fr/biv/arret/6935,0,,1
448,,"DRAPIERS",,49.109577,6.247579,,https://services.lemet.fr/fr/biv/arret/1554,0,,1
445,,"DRAPIERS",,49.109489,6.247751,,https://services.lemet.fr/fr/biv/arret/1554,0,,1
346,,"DUCROCQ",,49.101894,6.188220,,https://services.lemet.fr/fr/biv/arret/7315,0,,1
338,,"DUCROCQ",,49.101336,6.188396,,https://services.lemet.fr/fr/biv/arret/7315,0,,1
495,,"DUNANT",,49.123674,6.203367,,https://services.lemet.fr/fr/biv/arret/7316,0,,2
480,,"DUNANT",,49.123912,6.202341,,https://services.lemet.fr/fr/biv/arret/7316,0,,2
178,,"DUPLOYE",,49.109431,6.189069,,https://services.lemet.fr/fr/biv/arret/7317,0,,2
474,,"DURUTTE",,49.113730,6.202620,,https://services.lemet.fr/fr/biv/arret/69985,0,,2
460,,"DURUTTE",,49.113710,6.202610,,https://services.lemet.fr/fr/biv/arret/69985,0,,2
6340,,"GRANDES ECOLES",,49.093373,6.230112,,https://services.lemet.fr/fr/biv/arret/1623,0,,1
6345,,"GRANDES ECOLES",,49.093373,6.230111,,https://services.lemet.fr/fr/biv/arret/1623,0,,1
5026,,"LES ECOLES",,49.058991,6.156305,,https://services.lemet.fr/fr/biv/arret/1560,0,,1
5011,,"LES ECOLES",,49.058850,6.156548,,https://services.lemet.fr/fr/biv/arret/1560,0,,1
138,,"EGLISE",,49.099076,6.173745,,https://services.lemet.fr/fr/biv/arret/7318,0,,1
236,,"EGLISE",,49.098724,6.173378,,https://services.lemet.fr/fr/biv/arret/7318,0,,1
5054,,"ERABLES",,49.131655,6.205405,,https://services.lemet.fr/fr/biv/arret/26325,0,,1
5040,,"ERABLES",,49.131326,6.205180,,https://services.lemet.fr/fr/biv/arret/26325,0,,1
789,,"ERMITAGE",,49.118285,6.096176,,https://services.lemet.fr/fr/biv/arret/1598,0,,2
786,,"ERMITAGE",,49.118339,6.096493,,https://services.lemet.fr/fr/biv/arret/1598,0,,2
64,,"EUROPA COURCELLES",,49.101840,6.158270,,https://services.lemet.fr/fr/biv/arret/7429,0,,1
39,,"EUROPA COURCELLES",,49.102140,6.158850,,https://services.lemet.fr/fr/biv/arret/7429,0,,1
6350,,"P+R FOIRE EXPO",,49.091479,6.231423,,https://services.lemet.fr/fr/biv/arret/1624,0,,1
6355,,"P+R FOIRE EXPO",,49.091478,6.231423,,https://services.lemet.fr/fr/biv/arret/1624,0,,1
752,,"FALEE",,49.132878,6.252840,,https://services.lemet.fr/fr/biv/arret/7497,0,,1
753,,"FALEE",,49.133140,6.253600,,https://services.lemet.fr/fr/biv/arret/7497,0,,1
430,,"FALOGNE",,49.098031,6.240201,,https://services.lemet.fr/fr/biv/arret/1524,0,,2
428,,"FALOGNE",,49.098061,6.240259,,https://services.lemet.fr/fr/biv/arret/1524,0,,2
250,,"FAUBOURG",,49.085410,6.182650,,https://services.lemet.fr/fr/biv/arret/26287,0,,1
251,,"FAUBOURG",,49.085047,6.182645,,https://services.lemet.fr/fr/biv/arret/26287,0,,1
431,,"FAURNEL",,49.100494,6.243039,,https://services.lemet.fr/fr/biv/arret/7322,0,,1
427,,"FAURNEL",,49.099855,6.242892,,https://services.lemet.fr/fr/biv/arret/7322,0,,1
425,,"FEIVRES",,49.115093,6.240704,,https://services.lemet.fr/fr/biv/arret/7323,0,,1
426,,"FEIVRES",,49.114811,6.240075,,https://services.lemet.fr/fr/biv/arret/7323,0,,1
320,,"FELIX MARECHAL",,49.129290,6.137230,,https://services.lemet.fr/fr/biv/arret/26288,0,,1
376,,"FELIX MARECHAL",,49.129169,6.137807,,https://services.lemet.fr/fr/biv/arret/26288,0,,1
420,,"FELIX MARECHAL",,49.129490,6.138200,,https://services.lemet.fr/fr/biv/arret/26288,0,,1
845,,"FEY VILLAGE",,49.029107,6.096660,,https://services.lemet.fr/fr/biv/arret/1432,0,,2
841,,"FEY VILLAGE",,49.029064,6.096633,,https://services.lemet.fr/fr/biv/arret/1432,0,,2
291,,"FORT MOSELLE",,49.123970,6.165111,,https://services.lemet.fr/fr/biv/arret/26289,0,,2
265,,"FORT MOSELLE",,49.124674,6.164548,,https://services.lemet.fr/fr/biv/arret/26289,0,,2
515,,"FOCH",,49.120700,6.148530,,https://services.lemet.fr/fr/biv/arret/6958,0,,1
229,,"FOCH",,49.120940,6.148440,,https://services.lemet.fr/fr/biv/arret/6958,0,,1
6020,,"DEUX FONTAINES",,49.149369,6.172123,,https://services.lemet.fr/fr/biv/arret/1628,0,,1
6025,,"DEUX FONTAINES",,49.149369,6.172123,,https://services.lemet.fr/fr/biv/arret/1628,0,,1
564,,"FONNY",,49.129600,6.235049,,https://services.lemet.fr/fr/biv/arret/1485,0,,2
562,,"FONNY",,49.129560,6.234880,,https://services.lemet.fr/fr/biv/arret/1485,0,,2
686,,"FOSSE",,49.100456,6.145343,,https://services.lemet.fr/fr/biv/arret/1532,0,,2
685,,"FOSSE",,49.100239,6.145210,,https://services.lemet.fr/fr/biv/arret/1532,0,,2
381,,"FOUGERES",,49.122548,6.218963,,https://services.lemet.fr/fr/biv/arret/7327,0,,1
375,,"FOUGERES",,49.121796,6.219060,,https://services.lemet.fr/fr/biv/arret/7327,0,,1
697,,"FOURNIER",,49.122430,6.183338,,https://services.lemet.fr/fr/biv/arret/1477,0,,2
696,,"FOURNIER",,49.122442,6.183439,,https://services.lemet.fr/fr/biv/arret/1477,0,,2
1008,,"EN FOURNIRUE",,49.118009,6.178726,,https://services.lemet.fr/fr/biv/arret/7319,0,,2
622,,"FRANCLONCHAMPS",,49.171176,6.189698,,https://services.lemet.fr/fr/biv/arret/7280,0,,2
252,,"FRECOT",,49.090622,6.181629,,https://services.lemet.fr/fr/biv/arret/7329,0,,2
239,,"FRECOT",,49.091320,6.181540,,https://services.lemet.fr/fr/biv/arret/7329,0,,1
605,,"FRENES",,49.131715,6.211300,,https://services.lemet.fr/fr/biv/arret/26290,0,,1
5043,,"FRENES",,49.132258,6.211787,,https://services.lemet.fr/fr/biv/arret/26290,0,,1
349,,"FRIANT",,49.108489,6.187704,,https://services.lemet.fr/fr/biv/arret/26291,0,,1
335,,"FRIANT",,49.108292,6.187799,,https://services.lemet.fr/fr/biv/arret/26291,0,,1
58,,"LES FRICHES",,49.099956,6.141987,,https://services.lemet.fr/fr/biv/arret/1531,0,,1
45,,"LES FRICHES",,49.100092,6.141906,,https://services.lemet.fr/fr/biv/arret/1531,0,,1
727,,"FRIERES",,49.140225,6.135597,,https://services.lemet.fr/fr/biv/arret/7231,0,,2
728,,"FRIERES",,49.140389,6.135206,,https://services.lemet.fr/fr/biv/arret/7231,0,,2
971,,"FRONTIGNY",,49.058520,6.264080,,https://services.lemet.fr/fr/biv/arret/7284,0,,2
989,,"FRONTIGNY",,49.058560,6.263770,,https://services.lemet.fr/fr/biv/arret/7284,0,,2
459,,"GAMBETTA",,49.149412,6.159712,,https://services.lemet.fr/fr/biv/arret/7782,0,,2
475,,"GAMBETTA",,49.149042,6.159950,,https://services.lemet.fr/fr/biv/arret/61889,0,,2
473,,"GANNE",,49.115663,6.203952,,https://services.lemet.fr/fr/biv/arret/26292,0,,1
461,,"GANNE",,49.115691,6.205455,,https://services.lemet.fr/fr/biv/arret/26292,0,,1
6140,,"GARE",,49.110368,6.177609,,https://services.lemet.fr/fr/biv/arret/7334,0,,1
6145,,"GARE",,49.110368,6.177612,,https://services.lemet.fr/fr/biv/arret/7334,0,,1
113,,"GARE",,49.110333,6.175233,,https://services.lemet.fr/fr/biv/arret/7334,0,,2
30,,"GARE",,49.111060,6.177060,,https://services.lemet.fr/fr/biv/arret/7334,0,,2
4,,"GARE",,49.110660,6.176990,,https://services.lemet.fr/fr/biv/arret/7334,0,,2
90,,"GARE",,49.110090,6.176000,,https://services.lemet.fr/fr/biv/arret/7334,0,,2
712,,"GARE D'AUGNY",,49.070241,6.137608,,https://services.lemet.fr/fr/biv/arret/1430,0,,2
701,,"GARE D'AUGNY",,49.070173,6.137548,,https://services.lemet.fr/fr/biv/arret/1430,0,,2
5033,,"GARENNES",,49.076504,6.146581,,https://services.lemet.fr/fr/biv/arret/1425,0,,1
5003,,"GARENNES",,49.076504,6.146581,,https://services.lemet.fr/fr/biv/arret/1425,0,,1
860,,"GARE DE WOIPPY",,49.148622,6.155402,,https://services.lemet.fr/fr/biv/arret/1449,0,,2
857,,"GARE DE WOIPPY",,49.148684,6.155414,,https://services.lemet.fr/fr/biv/arret/1449,0,,2
966,,"GARGAN",,49.075660,6.226840,,https://services.lemet.fr/fr/biv/arret/1604,0,,2
982,,"GARGAN",,49.075720,6.226751,,https://services.lemet.fr/fr/biv/arret/1604,0,,2
575,,"GRANDES ECOLES",,49.093513,6.229834,,https://services.lemet.fr/fr/biv/arret/1623,0,,1
854,,"GRANDES ECOLES",,49.093679,6.230222,,https://services.lemet.fr/fr/biv/arret/1623,0,,1
808,,"GRANDE FLAMEE",,49.182847,6.040271,,https://services.lemet.fr/fr/biv/arret/7602,0,,1
344,,"GRANDMAISON",,49.098141,6.194560,,https://services.lemet.fr/fr/biv/arret/7339,0,,1
340,,"GRANDMAISON",,49.098026,6.194235,,https://services.lemet.fr/fr/biv/arret/7339,0,,1
194,,"GENDARMERIE",,49.104692,6.199506,,https://services.lemet.fr/fr/biv/arret/1519,0,,1
182,,"GENDARMERIE",,49.104620,6.199807,,https://services.lemet.fr/fr/biv/arret/1519,0,,1
342,,"GENERAL FRERE",,49.099973,6.205506,,https://services.lemet.fr/fr/biv/arret/7335,0,,1
566,,"GENERAL FRERE",,49.100258,6.206111,,https://services.lemet.fr/fr/biv/arret/7335,0,,1
66,,"GENIE",,49.105495,6.163655,,https://services.lemet.fr/fr/biv/arret/7336,0,,1
37,,"GENIE",,49.105230,6.163460,,https://services.lemet.fr/fr/biv/arret/7336,0,,1
382,,"GENIVAUX",,49.122093,6.216607,,https://services.lemet.fr/fr/biv/arret/1419,0,,2
374,,"GENIVAUX",,49.122094,6.216592,,https://services.lemet.fr/fr/biv/arret/1419,0,,2
343,,"GIRAUDOUX",,49.097516,6.199615,,https://services.lemet.fr/fr/biv/arret/7337,0,,2
341,,"GIRAUDOUX",,49.097190,6.200550,,https://services.lemet.fr/fr/biv/arret/7337,0,,2
846,,"GLISSU",,49.055839,6.119819,,https://services.lemet.fr/fr/biv/arret/1433,0,,1
840,,"GLISSU",,49.055862,6.119844,,https://services.lemet.fr/fr/biv/arret/1433,0,,1
187,,"GOUSSEL",,49.101521,6.194532,,https://services.lemet.fr/fr/biv/arret/7338,0,,1
188,,"GOUSSEL",,49.101557,6.195569,,https://services.lemet.fr/fr/biv/arret/7338,0,,1
6310,,"GRAHAM BELL",,49.105102,6.223345,,https://services.lemet.fr/fr/biv/arret/1620,0,,1
6315,,"GRAHAM BELL",,49.105102,6.223345,,https://services.lemet.fr/fr/biv/arret/1620,0,,1
795,,"GRAVELOTTE EGLISE",,49.109121,6.030342,,https://services.lemet.fr/fr/biv/arret/1440,0,,1
793,,"GRAVELOTTE EGLISE",,49.109137,6.030328,,https://services.lemet.fr/fr/biv/arret/1440,0,,1
963,,"GRAVIERES",,49.080800,6.110390,,https://services.lemet.fr/fr/biv/arret/26272,0,,2
627,,"GRANGE-AUX-DAMES",,49.146123,6.190577,,https://services.lemet.fr/fr/biv/arret/7281,0,,2
617,,"GRANGE-AUX-DAMES",,49.146467,6.190832,,https://services.lemet.fr/fr/biv/arret/7281,0,,2
721,,"AMANVILLERS GRAND RUE",,49.168624,6.048391,,https://services.lemet.fr/fr/biv/arret/1457,0,,1
734,,"AMANVILLERS GRAND RUE",,49.168641,6.048531,,https://services.lemet.fr/fr/biv/arret/1457,0,,1
354,,"GRELLOIS",,49.118410,6.218702,,,0,,1
356,,"GRELLOIS",,49.118381,6.218578,,,0,,1
895,,"GRIGY",,49.095068,6.220689,,https://services.lemet.fr/fr/biv/arret/1579,0,,1
898,,"GRIGY",,49.095073,6.220749,,https://services.lemet.fr/fr/biv/arret/1579,0,,1
5057,,"GRIMONT",,49.140488,6.217544,,https://services.lemet.fr/fr/biv/arret/7592,0,,1
5034,,"GRANGE AUX ORMES",,49.080851,6.146461,,https://services.lemet.fr/fr/biv/arret/1426,0,,1
5002,,"GRANGE AUX ORMES",,49.080670,6.146240,,https://services.lemet.fr/fr/biv/arret/1426,0,,1
153,,"GROS NOYERS",,49.133828,6.280047,,,0,,1
6290,,"GUYENNE",,49.111443,6.218923,,https://services.lemet.fr/fr/biv/arret/1618,0,,1
6295,,"GUYENNE",,49.111443,6.218923,,https://services.lemet.fr/fr/biv/arret/1618,0,,1
210,,"HAIE BRULEE",,49.110841,6.097291,,https://services.lemet.fr/fr/biv/arret/7604,0,,2
278,,"HAIE BRULEE",,49.111049,6.096904,,https://services.lemet.fr/fr/biv/arret/7539,0,,2
807,,"HAMEAU JERUSALEM",,49.186009,6.037485,,https://services.lemet.fr/fr/biv/arret/11667,0,,1
942,,"HAMEAU JERUSALEM",,49.186111,6.038332,,https://services.lemet.fr/fr/biv/arret/11667,0,,1
801,,"HAMEAU JERUSALEM",,49.185555,6.040000,,https://services.lemet.fr/fr/biv/arret/11667,0,,1
5015,,"HAUTS DE BOUTAN",,49.067217,6.169898,,https://services.lemet.fr/fr/biv/arret/7271,0,,1
348,,"HERMITE",,49.105859,6.187393,,https://services.lemet.fr/fr/biv/arret/1578,0,,2
336,,"HERMITE",,49.105763,6.187373,,https://services.lemet.fr/fr/biv/arret/1578,0,,2
286,,"HESTAUX",,49.100964,6.191641,,https://services.lemet.fr/fr/biv/arret/1520,0,,1
287,,"HESTAUX",,49.100936,6.191504,,https://services.lemet.fr/fr/biv/arret/1520,0,,1
5055,,"HETRES",,49.131963,6.209181,,https://services.lemet.fr/fr/biv/arret/7593,0,,1
5041,,"HETRES",,49.132344,6.208729,,https://services.lemet.fr/fr/biv/arret/7593,0,,1
902,,"HOPITAL MERCY",,49.085830,6.243860,,https://services.lemet.fr/fr/biv/arret/1625,0,,1
900,,"HOPITAL MERCY",,49.085840,6.243710,,https://services.lemet.fr/fr/biv/arret/1625,0,,1
511,,"LA HORGNE",,49.092979,6.172841,,https://services.lemet.fr/fr/biv/arret/7430,0,,1
134,,"LA HORGNE",,49.093283,6.172531,,https://services.lemet.fr/fr/biv/arret/7430,0,,1
